"GHO","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","SEX","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"WHOSIS_000002","PUBLISHED","2010","SEAR","","NPL","MLE","59.4","59.39152","","","","",""
"WHOSIS_000002","PUBLISHED","2010","SEAR","","NPL","FMLE","60.5","60.54919","","","","",""
"WHOSIS_000002","PUBLISHED","2010","SEAR","","NPL","BTSX","59.9","59.94721","","","","",""
"WHOSIS_000002","PUBLISHED","2010","WPR","","NZL","MLE","69.0","68.99438","","","","",""
"WHOSIS_000002","PUBLISHED","2015","WPR","","NZL","FMLE","70.5","70.51620","","","","",""
"WHOSIS_000002","PUBLISHED","2015","WPR","","NZL","BTSX","69.9","69.89139","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EMR","","OMN","MLE","63.4","63.42338","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EMR","","OMN","FMLE","63.8","63.77737","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EMR","","OMN","BTSX","63.7","63.74946","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EMR","","PAK","MLE","55.8","55.77644","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EMR","","PAK","FMLE","56.8","56.82819","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EMR","","PAK","BTSX","56.9","56.86659","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AMR","","PAN","MLE","67.4","67.39175","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AMR","","PAN","FMLE","70.0","70.03518","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AMR","","PAN","BTSX","68.7","68.68330","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AMR","","PER","MLE","69.2","69.20899","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AMR","","PER","FMLE","65.3","65.25945","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AMR","","PER","BTSX","64.9","64.90498","","","","",""
"WHOSIS_000002","PUBLISHED","2000","WPR","","PHL","MLE","58.2","58.22126","","","","",""
"WHOSIS_000002","PUBLISHED","2000","WPR","","PHL","FMLE","63.1","63.11478","","","","",""
"WHOSIS_000002","PUBLISHED","2000","WPR","","PHL","BTSX","60.6","60.57643","","","","",""
"WHOSIS_000002","PUBLISHED","2000","WPR","","PNG","MLE","54.1","54.14229","","","","",""
"WHOSIS_000002","PUBLISHED","2010","WPR","","PNG","FMLE","56.4","56.38920","","","","",""
"WHOSIS_000002","PUBLISHED","2010","WPR","","PNG","BTSX","55.4","55.42669","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","POL","MLE","64.0","64.03944","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","POL","FMLE","70.2","70.16950","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","POL","BTSX","67.1","67.12566","","","","",""
"WHOSIS_000002","PUBLISHED","2010","SEAR","","PRK","MLE","61.3","61.30161","","","","",""
"WHOSIS_000002","PUBLISHED","2015","SEAR","","PRK","FMLE","65.9","65.85841","","","","",""
"WHOSIS_000002","PUBLISHED","2015","SEAR","","PRK","BTSX","64.3","64.29726","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","PRT","MLE","69.0","69.04964","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","PRT","FMLE","71.8","71.82806","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","PRT","BTSX","70.5","70.48560","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AMR","","PRY","MLE","64.5","64.45113","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AMR","","PRY","FMLE","67.3","67.32100","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AMR","","PRY","BTSX","65.8","65.80192","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EMR","","AFG","MLE","52.8","52.78430","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EMR","","AFG","FMLE","53.2","53.15305","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EMR","","AFG","BTSX","53.9","53.94961","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","AGO","MLE","53.6","53.55479","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","AGO","FMLE","56.2","56.20812","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","AGO","BTSX","54.8","54.84173","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","ALB","FMLE","67.7","67.68733","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","ALB","BTSX","65.2","65.23516","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EMR","","ARE","MLE","63.7","63.69550","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EMR","","ARE","FMLE","63.8","63.75569","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EMR","","ARE","BTSX","63.9","63.85107","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AMR","","ARG","MLE","62.8","62.82815","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","ARG","FMLE","68.2","68.17058","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","ARG","BTSX","66.3","66.29948","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","ARM","MLE","62.4","62.36471","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","ARM","FMLE","67.2","67.18031","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","ARM","BTSX","64.8","64.84450","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","ATG","MLE","65.3","65.28322","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","ATG","MLE","65.9","65.93613","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","ATG","FMLE","67.7","67.65673","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","ATG","BTSX","66.8","66.81332","","","","",""
"WHOSIS_000002","PUBLISHED","2015","WPR","","AUS","MLE","69.7","69.74165","","","","",""
"WHOSIS_000002","PUBLISHED","2015","WPR","","AUS","FMLE","71.4","71.40141","","","","",""
"WHOSIS_000002","PUBLISHED","2015","WPR","","AUS","BTSX","70.6","70.56129","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","AUT","MLE","69.9","69.93386","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","AUT","FMLE","71.9","71.89631","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","AUT","BTSX","70.9","70.94293","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","AZE","MLE","62.1","62.08076","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","AZE","FMLE","65.2","65.22366","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","AZE","BTSX","63.6","63.64579","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","BDI","FMLE","39.7","39.67566","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","BDI","BTSX","38.1","38.13007","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","BEL","MLE","66.1","66.12458","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","BEL","FMLE","69.5","69.51875","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","BEL","BTSX","67.8","67.84242","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","BEN","MLE","51.7","51.73800","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","BEN","FMLE","54.2","54.24663","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","BEN","BTSX","53.0","53.00001","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","BFA","MLE","49.8","49.76036","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","BFA","FMLE","52.5","52.52042","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","BFA","BTSX","51.2","51.20277","","","","",""
"WHOSIS_000002","PUBLISHED","2015","SEAR","","BGD","MLE","63.8","63.81896","","","","",""
"WHOSIS_000002","PUBLISHED","2015","SEAR","","BGD","FMLE","63.7","63.73522","","","","",""
"WHOSIS_000002","PUBLISHED","2015","SEAR","","BGD","BTSX","63.8","63.76163","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","BGR","MLE","63.5","63.52681","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","BGR","FMLE","68.4","68.35529","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","BGR","BTSX","65.9","65.90979","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","BGR","BTSX","66.3","66.28248","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EMR","","BHR","MLE","66.0","65.97636","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EMR","","BHR","FMLE","65.5","65.48758","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EMR","","BHR","BTSX","65.9","65.87659","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AMR","","BHS","MLE","62.3","62.25668","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AMR","","BHS","FMLE","66.5","66.46591","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","BIH","MLE","64.2","64.20924","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","BIH","FMLE","68.0","67.97465","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","BIH","BTSX","66.2","66.16883","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","BLR","MLE","56.6","56.62860","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","BLR","FMLE","65.2","65.15917","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","BLR","BTSX","60.8","60.82161","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","BLZ","MLE","63.1","63.14947","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","BLZ","FMLE","66.1","66.11890","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","BLZ","BTSX","64.6","64.56530","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","BOL","MLE","61.7","61.71361","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","BOL","FMLE","61.7","61.72856","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","BOL","BTSX","61.7","61.71838","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","BOL","BTSX","62.7","62.73053","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","BRA","MLE","62.8","62.76304","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","BRA","FMLE","66.7","66.65129","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","BRA","BTSX","64.7","64.69630","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","BRB","MLE","66.8","66.84371","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","BRB","FMLE","67.5","67.54818","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AMR","","BRB","BTSX","67.0","66.98761","","","","",""
"WHOSIS_000002","PUBLISHED","2019","WPR","","BRN","MLE","65.2","65.19844","","","","",""
"WHOSIS_000002","PUBLISHED","2019","WPR","","BRN","FMLE","66.1","66.13859","","","","",""
"WHOSIS_000002","PUBLISHED","2019","WPR","","BRN","BTSX","65.6","65.64986","","","","",""
"WHOSIS_000002","PUBLISHED","2019","SEAR","","BTN","MLE","63.2","63.23543","","","","",""
"WHOSIS_000002","PUBLISHED","2019","SEAR","","BTN","FMLE","63.5","63.47654","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","BWA","MLE","39.2","39.18445","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","BWA","FMLE","41.4","41.39515","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","BWA","BTSX","40.1","40.08446","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","CAF","MLE","38.2","38.19217","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","CAF","FMLE","39.3","39.26617","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","CAF","BTSX","42.5","42.45177","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","CAN","MLE","69.9","69.92245","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","CAN","FMLE","71.7","71.69492","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","CAN","BTSX","70.8","70.83508","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","CHE","MLE","70.6","70.63916","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","CHE","FMLE","72.0","71.99837","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","CHE","BTSX","71.7","71.74572","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","CHL","MLE","68.1","68.13764","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","CHL","FMLE","70.7","70.65609","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","CHL","BTSX","69.4","69.44176","","","","",""
"WHOSIS_000002","PUBLISHED","2015","WPR","","CHN","MLE","66.6","66.59747","","","","",""
"WHOSIS_000002","PUBLISHED","2015","WPR","","CHN","FMLE","69.7","69.65269","","","","",""
"WHOSIS_000002","PUBLISHED","2019","WPR","","CHN","FMLE","70.0","70.01756","","","","",""
"WHOSIS_000002","PUBLISHED","2019","WPR","","CHN","BTSX","68.5","68.52811","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","CIV","MLE","53.4","53.44596","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","CIV","FMLE","56.5","56.46433","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","CIV","BTSX","54.8","54.80510","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","CMR","MLE","53.5","53.46990","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","CMR","BTSX","46.1","46.05244","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","COD","MLE","44.1","44.13178","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","COD","FMLE","46.4","46.42463","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","COD","BTSX","45.3","45.25779","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","COG","MLE","45.5","45.48362","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","COG","FMLE","45.2","45.18250","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","COG","BTSX","53.0","53.03023","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","COL","MLE","65.2","65.18458","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","COL","FMLE","69.1","69.10471","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","COL","BTSX","67.2","67.15308","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","COM","MLE","56.4","56.39430","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","COM","FMLE","58.8","58.76696","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","COM","BTSX","58.2","58.19257","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","CPV","MLE","63.7","63.66277","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","CPV","FMLE","66.9","66.85461","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","CPV","BTSX","65.2","65.24917","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","CRI","MLE","68.7","68.67492","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AMR","","CRI","FMLE","71.3","71.32768","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AMR","","CRI","BTSX","70.0","69.97371","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AMR","","CUB","MLE","66.6","66.55441","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AMR","","CUB","FMLE","69.2","69.16042","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AMR","","CUB","BTSX","67.8","67.83558","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","CYP","MLE","71.8","71.82452","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","CYP","FMLE","70.0","69.95739","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","CYP","BTSX","69.1","69.12556","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","CZE","MLE","63.6","63.55989","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","CZE","FMLE","68.3","68.25306","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","CZE","BTSX","65.9","65.93805","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","DEU","MLE","67.0","66.96170","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","DEU","FMLE","70.9","70.86930","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","DEU","BTSX","70.0","69.96275","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EMR","","DJI","MLE","54.2","54.23459","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EMR","","DJI","FMLE","55.0","55.00051","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EMR","","DJI","BTSX","54.6","54.59261","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","DNK","MLE","68.8","68.77981","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","DNK","FMLE","70.9","70.93359","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","DNK","BTSX","70.5","70.52639","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","DOM","MLE","61.2","61.24905","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","DOM","FMLE","65.4","65.38921","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","DOM","BTSX","63.2","63.21027","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","DZA","MLE","66.3","66.32597","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","DZA","MLE","66.7","66.72240","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","DZA","FMLE","66.1","66.08149","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","DZA","BTSX","66.4","66.38806","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AMR","","ECU","MLE","67.7","67.70583","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AMR","","ECU","FMLE","69.3","69.26449","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AMR","","ECU","BTSX","68.5","68.48179","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EMR","","EGY","FMLE","62.2","62.16456","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EMR","","EGY","BTSX","61.2","61.20637","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","ERI","MLE","44.6","44.59597","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","ERI","FMLE","49.9","49.85559","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","ERI","BTSX","47.0","47.00956","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","ESP","MLE","67.1","67.13502","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","ESP","FMLE","72.2","72.21632","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","ESP","BTSX","71.0","71.03246","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","EST","MLE","63.3","63.26046","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","EST","FMLE","70.2","70.16641","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","EST","BTSX","66.9","66.88036","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","ETH","MLE","57.4","57.40776","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","ETH","FMLE","59.3","59.25420","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","ETH","BTSX","58.3","58.32230","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","FIN","MLE","69.4","69.44212","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","FIN","FMLE","72.0","71.97398","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","FIN","BTSX","70.7","70.73011","","","","",""
"WHOSIS_000002","PUBLISHED","2019","WPR","","FJI","MLE","58.5","58.53872","","","","",""
"WHOSIS_000002","PUBLISHED","2019","WPR","","FJI","FMLE","60.7","60.74465","","","","",""
"WHOSIS_000002","PUBLISHED","2019","WPR","","FJI","BTSX","59.6","59.59221","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","FRA","MLE","71.1","71.06204","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","FRA","FMLE","73.1","73.05795","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","FRA","BTSX","72.1","72.08364","","","","",""
"WHOSIS_000002","PUBLISHED","2000","WPR","","FSM","MLE","52.9","52.90278","","","","",""
"WHOSIS_000002","PUBLISHED","2000","WPR","","FSM","FMLE","56.3","56.25114","","","","",""
"WHOSIS_000002","PUBLISHED","2000","WPR","","FSM","BTSX","54.5","54.49797","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","GAB","MLE","49.6","49.64400","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","GAB","FMLE","51.4","51.39027","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","GAB","BTSX","50.5","50.50198","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","GBR","MLE","68.7","68.68428","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","GBR","FMLE","70.2","70.17844","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","GBR","BTSX","69.4","69.44314","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","GEO","MLE","60.5","60.51513","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","GEO","FMLE","66.9","66.89714","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","GEO","BTSX","63.7","63.70662","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","GHA","MLE","55.1","55.12188","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","GHA","FMLE","58.0","58.01972","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","GHA","BTSX","56.5","56.48829","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","GIN","MLE","51.1","51.05723","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","GIN","FMLE","51.9","51.91645","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","GIN","BTSX","53.3","53.32006","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","GMB","MLE","56.4","56.41885","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","GMB","FMLE","57.7","57.74430","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","GMB","BTSX","57.0","57.03974","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","GNB","MLE","51.1","51.07508","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","GNB","FMLE","54.1","54.11775","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","GNQ","MLE","45.8","45.81385","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","GNQ","FMLE","47.9","47.88275","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","GNQ","BTSX","46.8","46.81095","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","GRC","MLE","67.5","67.46355","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","GRC","FMLE","69.8","69.81720","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","GRC","BTSX","68.6","68.63454","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","GRC","BTSX","70.0","70.03807","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","GRD","MLE","61.8","61.77808","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","GRD","FMLE","65.7","65.69602","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","GRD","BTSX","63.5","63.47808","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","GTM","MLE","57.8","57.82932","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","GTM","FMLE","62.3","62.32064","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","GTM","BTSX","61.5","61.47687","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","GUY","MLE","55.0","54.97322","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","GUY","FMLE","59.6","59.61413","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","GUY","BTSX","57.2","57.17215","","","","",""
